,Unnamed: 0,authorDisplayName,authorChannelUrl,videoId,published_at,updated_at,like_count,text
624,26,miguel-556--,miguel-556--,OjxljuS7wY0,2024-02-07T17:43:32Z,2024-02-07T17:44:35Z,0,Samsung definitely paid you for this video. The S24 it&#39;s not worth the price at all!  Colors and resolution are dull and nothing on settings fix it. It reminds me of the old school plasma televisions. Many techs online are saying there won&#39;t be an update to fix issue  so I would wait if you&#39;re thinking of buying an S24 ultra 👎👎
625,27,improga,improga,OjxljuS7wY0,2024-02-07T16:49:56Z,2024-02-07T16:49:56Z,0,Displays with curved edges are one of the worst thing that happened to some smart phones! So it looks like they are going away from it
626,28,uktech,uktech,OjxljuS7wY0,2024-02-07T16:07:24Z,2024-02-07T16:07:24Z,0,I am confused about the transfer speeds on the S24 Ultra. I tried transferring a 3GB and it took about 7 minutes. I tried transferring the same file using my laptop wireless and it transferred in under 30 seconds. Surely the S24 Ultra should be faster than that
627,1,venkatadri1299,venkatadri1299,OjxljuS7wY0,2024-02-08T06:23:46Z,2024-02-08T06:23:46Z,0,"I mean it&#39;s justified as an update if apple changed the glass and processor, it should be justified for Samsung 😂"
628,48,arthurmarcil6787,arthurmarcil6787,OjxljuS7wY0,2024-02-07T03:13:20Z,2024-02-07T03:23:39Z,0,Circle to search is iffy on my Pixel 8 Pro.<br>I did it with Linus&#39;s face from this video and it didn&#39;t work.<br>&quot;Results for people are limited. Try searching a larger area.&quot;<br><br>Then I did one with an image from Google Images and it worked.<br><br><br>Magic Editor can&#39;t edit parts of people. I tried making a cup I was holding giant but it denied my request.
629,47,STUBZx,STUBZx,OjxljuS7wY0,2024-02-07T03:24:30Z,2024-02-07T03:24:30Z,0,Circle to search came to my Pixel yesterday
630,46,Donnyd613,Donnyd613,OjxljuS7wY0,2024-02-07T03:24:47Z,2024-02-07T03:24:47Z,0,I finally copped it from note 10 plus. Humble. Big bad and boujee. Love it
631,45,SupraSav,SupraSav,OjxljuS7wY0,2024-02-07T04:19:18Z,2024-02-07T04:19:18Z,0,Being able to take pictures with the s pen is really cool and im not even a selfie person
632,44,norman1907,norman1907,OjxljuS7wY0,2024-02-07T04:29:59Z,2024-02-07T04:29:59Z,0,I just put a new screen and battery into my s21. I still never notice anything less than perfect operation. Never lags never stutters. The most future proof piece of tech I&#39;ve ever bought.
633,43,thecreativemastermin,thecreativemastermin,OjxljuS7wY0,2024-02-07T04:53:04Z,2024-02-07T04:53:04Z,0,Very not nerdy. Feels incomplete. There&#39;s so much you can use to demonstrate the phone but I guess he wasn&#39;t paid by Samsung. Neend se uth ke aaya hai lag raha hai...
634,42,deathofthemagi,deathofthemagi,OjxljuS7wY0,2024-02-07T04:55:34Z,2024-02-07T04:55:34Z,0,"Man I am so sick of having AI shoved down my throat everywhere i turn. Work wants us to do training on how to use it and make it part of our workflow, Windows is baking it into win 12 and now Samsung flagships (what i use) is going to force it on me. At least make it something i can opt into installing later on instead of forcing it on me"
635,41,yahyanaveed5948,yahyanaveed5948,OjxljuS7wY0,2024-02-07T05:21:09Z,2024-02-07T05:21:09Z,0,"Remember, it&#39;s still 1300$ for a new glass/display and lesser zoom/battery life. I don&#39;t think one should pay that much in 2024 for a good phone. Unlike PCs, this is bare minimum upgrade for same phone. <br><br>Price and cons aside, it&#39;s good to see Samsung finally dumping curves for good and turning toward a matured design (while not falling for iPhone&#39;s copy with completely flat frame). Hoping to see more rounded corners (border-radius) for S25U."
636,39,stepheningall431,stepheningall431,OjxljuS7wY0,2024-02-07T09:21:20Z,2024-02-07T09:21:20Z,0,Please don&#39;t sing😅
637,38,squalllfviii,squalllfviii,OjxljuS7wY0,2024-02-07T10:51:21Z,2024-02-07T10:51:21Z,0,I currently have the S22 Ultra. So glad I skipped the S23 Ultra. Can’t wait to get the S24 Ultra.
638,37,w0nd3rlu573r,w0nd3rlu573r,OjxljuS7wY0,2024-02-07T10:54:04Z,2024-02-07T10:54:04Z,0,Wow.
639,36,martinm9877,martinm9877,OjxljuS7wY0,2024-02-07T11:30:57Z,2024-02-07T11:30:57Z,0,Linus got paid by Samsung
640,34,olotocolo,olotocolo,OjxljuS7wY0,2024-02-07T12:45:09Z,2024-02-07T12:45:09Z,0,"That &quot;magic circle select&quot; is not exclusive feature of 24.... it&#39;s Pixel feature. On the apps screen you can tap select, select any image in any opened app and click &quot;googel lense&quot;. Samsung simply put that begind gesture, but it&#39;s absolutely there on Pixel. And on pixel it allows you to select text as well"
641,33,Thundercloud1969,Thundercloud1969,OjxljuS7wY0,2024-02-07T13:00:51Z,2024-02-07T13:00:51Z,0,The glass is not that tough as they are saying :)
642,32,omarmainuddin7251,omarmainuddin7251,OjxljuS7wY0,2024-02-07T13:16:05Z,2024-02-07T13:16:05Z,0,"Animating Linus&#39;s face at around <a href=""https://www.youtube.com/watch?v=OjxljuS7wY0&amp;t=322"">5:22</a> like Terrence and Phillip was a missed opportunity!"
643,31,garrettkajmowicz,garrettkajmowicz,OjxljuS7wY0,2024-02-07T13:58:17Z,2024-02-07T13:58:17Z,0,SDCard support? Headphone jack? No?
644,30,TheStevenWhiting,TheStevenWhiting,OjxljuS7wY0,2024-02-07T14:21:19Z,2024-02-07T14:21:19Z,0,"<a href=""https://www.youtube.com/watch?v=OjxljuS7wY0&amp;t=378"">6:18</a> How accurate is this? We all know how your tested was flawed for ages and nothing was ever done about it. Lots of trust has been lost."
645,29,Ctanleypickles,Ctanleypickles,OjxljuS7wY0,2024-02-07T15:57:34Z,2024-02-07T15:57:34Z,0,Samsung still has to fix the always on display and Facebook chat bubble issue on the s24
646,99,crizwiz489,crizwiz489,OjxljuS7wY0,2024-02-06T08:31:44Z,2024-02-06T08:31:44Z,0,Why do you have sponsor written on your arm
647,0,Thetechchap,Thetechchap,3F7DHCtLcJ8,2024-01-21T12:44:46Z,2024-01-24T17:49:42Z,201,"Hey Chaps! Are you tempted to upgrade?<br><br>CORRECTION 1: Sony Xperia offered 4k120 first<br>CORRECTION 2: I missed that I had scene optimizer on for the S23. I re-tested today, the S24 is still noticeably faster. <br><br>Deals: S24U BestBuy: <a href=""https://howl.me/cluqqDZs1yQ"">https://howl.me/cluqqDZs1yQ</a> (Up to $150 e-Gift Card Available)"
648,73,PatilSandeepR,PatilSandeepR,3F7DHCtLcJ8,2024-01-25T21:31:59Z,2024-01-25T21:31:59Z,1,Temperature increase in °C<br>S23 Ultra: 23 to 40 :      17 °C <br>S24 Ultra: 19 to 43:       24 °C<br><br>SD Gen 3 seems to be having serious heating issue. Please highlight this.
649,89,hoyeachimp2678,hoyeachimp2678,3F7DHCtLcJ8,2024-01-24T23:27:26Z,2024-01-24T23:27:26Z,1,I&#39;m watching this on my 1tb titanium blue 24 ultra 😊
650,85,alexredhair,alexredhair,3F7DHCtLcJ8,2024-01-25T03:03:02Z,2024-01-25T03:03:02Z,1,"Mine just arrived today after reverting back to slabs from the z fold series. And im happier to have a great camera once again. Can&#39;t see much different to my friends s23 ultra, some AI features will see how much I use those. But so happy to say goodbye to my zfold and it&#39;s screen protector nightmare for a phone which feels premium and durable."
651,81,tomburgin,tomburgin,3F7DHCtLcJ8,2024-01-25T05:09:30Z,2024-01-25T05:09:30Z,1,"My S24U arrives today. A lot seems to be made of the RRP but I&#39;ve never seen Samsung sell anything at RRP. We got two S24U for £1650 total after trading in two old phones and applying all the discounts. For that money, for a 7 year phone, it&#39;s a no brainer."
652,99,orlandomuziq2446,orlandomuziq2446,3F7DHCtLcJ8,2024-01-24T14:02:18Z,2024-01-24T14:02:18Z,1,S24U was made for those who are using still Samsung phones 5 years and older. This will be a huge Upgrade ❤
653,6,EddieMadMax,EddieMadMax,3F7DHCtLcJ8,2024-02-05T12:59:37Z,2024-02-05T12:59:37Z,0,I am looking to upgrade my s21 ultra exynos edition is it worth upgrading to the s23 ultra or the s24 ultra but not really concerned about the ai  features?
654,65,Arkthus,Arkthus,3F7DHCtLcJ8,2024-01-26T10:43:34Z,2024-01-26T10:43:34Z,0,"why is no one on youtube talking about the terribly dull colors of the screen and the lack of any difference between vivid and natural mode? It&#39;s an issue that many people have on their brand new Galaxy S24 Ultra, and not a single reviewer mentions it."
655,74,planetarygodzilla,planetarygodzilla,3F7DHCtLcJ8,2024-01-25T20:51:10Z,2024-01-25T20:51:10Z,0,One can only love the London vibes.
656,5,papagen00,papagen00,3F7DHCtLcJ8,2024-02-06T09:18:02Z,2024-02-06T09:18:02Z,0,I&#39;ll wait for S26 with 1 inch camera sensor.
657,72,derekroberts5931,derekroberts5931,3F7DHCtLcJ8,2024-01-25T21:42:03Z,2024-01-25T21:42:03Z,0,Will stabilization on the S24u come to the S23U? Same with A.I? Seems to me the major differences.
658,71,reallypantik6283,reallypantik6283,3F7DHCtLcJ8,2024-01-25T23:57:20Z,2024-01-25T23:57:20Z,0,I like that 4k 60fps looking like 720p background :D
659,70,JesusLovesTheLost,JesusLovesTheLost,3F7DHCtLcJ8,2024-01-25T23:59:10Z,2024-01-25T23:59:10Z,0,That woman on the train looked pissed you were recording her. 😂
660,69,sheLoVic,sheLoVic,3F7DHCtLcJ8,2024-01-26T00:04:54Z,2024-01-26T00:04:54Z,0,"As a fans of note series. I find the pen is very usefull for a detailed editing and drawing. My first smart phone is samsung note 3, and i upgraded to note 8 and then note 20 ultra. I was about to buy s23ultra november last year, because note20ultra camera wasn&#39;t that great for low light and videos. But decide to wait for s24ultra. <br><br>Just placed my pre order for samsung galaxy s24 ultra 1TB. And i can&#39;t wait to get a better videos with it!"
661,68,joshua182gurkd,joshua182gurkd,3F7DHCtLcJ8,2024-01-26T00:45:19Z,2024-01-26T00:45:19Z,0,The comments here sound and feel like ads
662,67,klompjes002,klompjes002,3F7DHCtLcJ8,2024-01-26T03:52:15Z,2024-01-26T03:52:15Z,0,24 much better.
663,66,benjaminkaric2874,benjaminkaric2874,3F7DHCtLcJ8,2024-01-26T06:12:31Z,2024-01-26T06:12:31Z,0,"I ordered the 24u in violet 1tb. Itll arrive on sunday, the last samsung i had dissapointed ,lets see how the 24 will hold up."
664,64,donthomas8378,donthomas8378,3F7DHCtLcJ8,2024-01-26T14:32:59Z,2024-01-26T14:32:59Z,0,"@thetechchap I really appreciate the courage to take two phones outside in London , I am afraid because of the phone thieves 😅"
665,76,RomainG6409,RomainG6409,3F7DHCtLcJ8,2024-01-25T14:33:37Z,2024-01-25T14:33:37Z,0,"nope , not convinced ... will stick a couple of years more with my iPhone 13 Pro Max (that is not my preferred camera, but I had to change ... and did regret it a lot instantly when I got it) ... my Huawei P30 Pro, that so far is unbeatable on the picture quality even today, and the Samsung Z FLip 5 that for me is the best camera ever on the practical side (can I say that ?) . I don&#39;t really care about the AI features as I can do the editing on my computer ... I was expecting more from the S24, so I am quite disappointed and unfortunately there are not much competitors on the market ... the Pixel 8 Pro has a terrible selfie camera (a shame), the iPhone 15 is not different enough from the iPhone 13 and the other brands do not provide photo/video quality I am searching for ... and the prices are getting mad ... 1,5k euros min for a smartphone ? where are we going ? My hope is that the future Z Flip or equivalent (not Z Fold , I don&#39;t want a ridiculous tiny tablet with average camera quality for 2k euros ... it&#39;s crazy) will have better camera modules and battery (although the one from the Z Flip 5 is not so bad) ... we&#39;ll see. 🙂"
666,63,nathansebati490,nathansebati490,3F7DHCtLcJ8,2024-01-26T16:36:50Z,2024-01-26T16:36:50Z,0,The tech Chap is so Underrated
667,62,themattelmore01,themattelmore01,3F7DHCtLcJ8,2024-01-26T19:11:33Z,2024-01-26T19:11:33Z,0,"Gonna miss my Note 20 Ultra a lot. After two screens, back glass, and a charging port, it&#39;s time to go. But super excited for my Violet 24 Ultra on its way!"
668,61,rodolfofarinas8873,rodolfofarinas8873,3F7DHCtLcJ8,2024-01-26T20:33:42Z,2024-01-26T20:33:42Z,0,"I just received my S24 Ultra today, and on top of the washed out colors, the contrast is horrible. In the color palette if you choose the basic colors and then the green over teal, when you apply that palette and go to the previous screen, the colors become indistinguishable from each other, while on my S23 Ultra, the colors are vivid, vibrantly saturated, and perfectly defined. If this is just a software issue, I&#39;ll wait a few days to see if Samsung acknowledges the problem and fix it via software update, but if they don&#39;t, I will be returning this phone and will keep my S23 Ultra which has no color issues at all."
669,60,solmyr2,solmyr2,3F7DHCtLcJ8,2024-01-26T21:17:09Z,2024-01-26T21:17:09Z,0,S23 screen look better has better color abd has a greater abgle of view . Not a huge fan of the 24 anti reflection screen
670,59,GameCast222,GameCast222,3F7DHCtLcJ8,2024-01-26T21:30:04Z,2024-01-26T21:30:23Z,0,i will want to switch to Samsung but i don&#39;t know what will happen when i switch form ios
671,58,MarkDeu,MarkDeu,3F7DHCtLcJ8,2024-01-26T22:06:47Z,2024-01-26T22:06:47Z,0,Do you have also graphic issues in the samsung weather app? Especially when it shows the weather in the night and you look closely while scrolling the display shows kind of squares. Do you have the same thing? I think it&#39;s a software problem. And how about the power button is it tight at your device or does it have play and shakes a bit by touching? Thank you very much. Greetings Mark
672,57,georgewashington3012,georgewashington3012,3F7DHCtLcJ8,2024-01-27T01:46:20Z,2024-01-27T01:46:20Z,0,Weak AI. People want something like a conversational AI with command flexibility and context.
673,56,dreamEnd,dreamEnd,3F7DHCtLcJ8,2024-01-27T07:54:51Z,2024-01-27T07:54:51Z,0,"This looks insane. I was planning on getting ROG 8 Pro because I really like the design and the animated LED on the back, but I don&#39;t think the price is justified when you can get pretty much get another flagship with similar specs, way better camera, and AI features. <br>Unless ROG 8 drop it&#39;s price, I&#39;ll just buy this for my next phone."
674,55,RennieAsh,RennieAsh,3F7DHCtLcJ8,2024-01-27T12:36:16Z,2024-01-27T12:36:16Z,0,"It does seem smooth, especially during video zoom transition, finally.<br>I&#39;m hoping with any of these phones that you can reduce the processing and get more natural images, or at least get proper raw files"
675,75,mickeylickey123,mickeylickey123,3F7DHCtLcJ8,2024-01-25T16:57:48Z,2024-01-25T16:57:48Z,0,Pre-ordered. I have a note 20 ultra now so it&#39;ll be a good upgrade for me
676,77,Giovanni1a,Giovanni1a,3F7DHCtLcJ8,2024-01-25T12:59:43Z,2024-01-25T12:59:43Z,0,I think (just guessing) you cannot search people as this would impact privacy. You make a picture of someone you don&#39;t know and than you can search for him/her on Internet only based on a picture. For me that does not sound very tempting.
677,7,isaiah1993,isaiah1993,3F7DHCtLcJ8,2024-02-04T12:41:01Z,2024-02-04T12:41:01Z,0,"@THETECHCHAP I ENJOY YOUR VIDEOS,, WHY NOT GIFT ME WITH THE OLD S23 ULTRA 😅"
678,2,mdc3227,mdc3227,3F7DHCtLcJ8,2024-02-07T08:32:36Z,2024-02-07T08:32:36Z,0,"I wish they would ditch the S Pen and use the available space for features people actually use. I appreciate the bigger battery, the better camera on the Ultra series but I can count on one hand the times ive used the pen."
679,98,TechHobbyGear,TechHobbyGear,3F7DHCtLcJ8,2024-01-24T14:06:00Z,2024-01-24T14:06:00Z,0,Best comparison video compare to others ......
680,97,Michael-vx5qh,Michael-vx5qh,3F7DHCtLcJ8,2024-01-24T18:04:19Z,2024-01-24T18:04:55Z,0,"After 2 years with the s22 ultra and the deals Samsung offered, it&#39;s an easy upgrade."
681,96,kodyfricke5244,kodyfricke5244,3F7DHCtLcJ8,2024-01-24T19:12:36Z,2024-01-24T19:12:36Z,0,Going from my 21 ultra to the 24 ultra pretty excited 😊
682,95,Sassybella,Sassybella,3F7DHCtLcJ8,2024-01-24T19:33:42Z,2024-01-24T19:33:42Z,0,"I have the S10 which is still in great condition besides the battery draining terribly. Camera feels like its degraded over time even though no scratches on the lens. But I&#39;m tempted by the S24 Ultra, even though the trade in I get is a measely AUD$100... hopefully with the 7 year thing, I wont have to upgrade for another 5 years.<br><br>Debating whether &quot;its time&quot; or I can wait another year OR just get the S24 or S24+ 😂😂 Basically comes down to how fancy a camera I want really. Ah decisions 😵‍💫"
683,94,Drewsterman777,Drewsterman777,3F7DHCtLcJ8,2024-01-24T19:44:36Z,2024-01-24T19:44:36Z,0,I currently have a Fold 4 and I&#39;d love to switch for the S24 Ultra. The screen of the Fold 4 is the only thing that&#39;s nice about it. The cameras aren&#39;t that good and battery life is unimpressive. Just need to pay this thing off and I&#39;ll be getting the S24 Ultra or whatever is the new hottness.
684,93,koolyokam007,koolyokam007,3F7DHCtLcJ8,2024-01-24T19:57:35Z,2024-01-24T19:57:35Z,0,Yes! The AI is coming to the S23! I just bought in December 😂
685,92,danielciosek,danielciosek,3F7DHCtLcJ8,2024-01-24T21:47:40Z,2024-01-24T21:47:40Z,0,Waiting for my s24 Ultra 1TB 😊 Can&#39;t wait to test video/photo quality and new AI features...<br>Great review 👏
686,91,Equatis,Equatis,3F7DHCtLcJ8,2024-01-24T22:13:41Z,2024-01-24T22:13:41Z,0,Been waiting to try a new ultra series because I hate curved screens. Pre-ordered mine last night.
687,90,chaser107,chaser107,3F7DHCtLcJ8,2024-01-24T22:37:58Z,2024-01-24T22:37:58Z,0,Why isn&#39;t anyone testing the 960fps slo-mo and super slo-mo..?
688,88,jonhill8326,jonhill8326,3F7DHCtLcJ8,2024-01-25T00:48:17Z,2024-01-25T00:48:17Z,0,Not worth the upgrade
689,78,mrm4362,mrm4362,3F7DHCtLcJ8,2024-01-25T12:13:13Z,2024-01-25T12:13:13Z,0,glass is glass and glass breaks
690,87,The_Butcher_of_Blaviken,The_Butcher_of_Blaviken,3F7DHCtLcJ8,2024-01-25T01:29:44Z,2024-01-25T01:29:44Z,0,The ai slow motion was really bad. So many artifacts on the metro screen.
691,86,danielberma,danielberma,3F7DHCtLcJ8,2024-01-25T02:34:44Z,2024-01-25T02:34:44Z,0,"Coming from the S21, this sounds like a very good upgrade and if it lasts as long as my current phone it can hardly be called expensive either!"
692,3,russodidit,russodidit,3F7DHCtLcJ8,2024-02-07T04:07:25Z,2024-02-07T04:07:25Z,0,"Upgrading from the S9+ that I received as a free upgrade from Affirm when my S8+ broke. I havent had a brand new phone since the S8+!! I love this S24 Ultra but the screen is incredibly dull even compared to the S9+. Also, mine is through ATT so I havent experienced the green and white lines but yeah solid phone."
693,84,dvsjnthn21,dvsjnthn21,3F7DHCtLcJ8,2024-01-25T03:11:57Z,2024-01-25T03:11:57Z,0,The colors on the s23 surprisingly looks better even on the selfie view the video looks more vibrant the 24 looks dull 😑
694,83,ralfsautomotive,ralfsautomotive,3F7DHCtLcJ8,2024-01-25T03:56:20Z,2024-01-25T03:56:20Z,0,Nobody is talking about the speakers??? S22Ultra was louder than my S23Ultra and the touch after the last update is horrendous especially turning on (you guessed it) speaker phone.  Seems like it takes a couple of seconds now so I find myself turning it on and right back off.
695,82,alex9483,alex9483,3F7DHCtLcJ8,2024-01-25T04:02:55Z,2024-01-25T04:02:55Z,0,"Throughout the video, I can see an on screen &quot;tab&quot; on your s24 ultra, right next to the volume button. Is this an edge panel tab? I hope so because that was an awesome feature on the galaxy phones. I was under the impression that the edge panels went away with the curved screen."
696,4,SimonCrowther1,SimonCrowther1,3F7DHCtLcJ8,2024-02-06T14:29:10Z,2024-02-06T14:29:10Z,0,"Any thoughts on Vivid mode not working? Settings--&gt;Display--&gt;Screen Mode--&gt;Vivid isn&#39;t doing anything. It&#39;s just Natural (even when vivid is selected), and most people switch from Natural when they get their Samsung phone."
697,80,user-hc9ht6ge6v,user-hc9ht6ge6v,3F7DHCtLcJ8,2024-01-25T09:53:09Z,2024-01-25T09:53:09Z,0,Where going to test the scratch ability because I&#39;ve had phones with the latest glass tech and the all have scratches.
698,79,itsdtxjd,itsdtxjd,3F7DHCtLcJ8,2024-01-25T10:50:03Z,2024-01-25T10:50:03Z,0,It’s getting closer to the quality and snappiness of the iPhone.
699,54,TJIsVlogging,TJIsVlogging,3F7DHCtLcJ8,2024-01-27T12:54:00Z,2024-01-27T12:54:00Z,0,You can make screen brighter if you turn off adaptive brightness
700,53,maz3808,maz3808,3F7DHCtLcJ8,2024-01-27T13:15:28Z,2024-01-27T13:15:28Z,0,"I need a S24,S23 and S22 ultras camera comparison?"
701,52,meng338,meng338,3F7DHCtLcJ8,2024-01-27T13:24:44Z,2024-01-27T13:24:44Z,0,Does this phone have a similar function to the pixel best take to fix smiles/faces?
702,18,sw_breeze,sw_breeze,3F7DHCtLcJ8,2024-02-01T07:03:21Z,2024-02-01T07:03:21Z,0,display. 👍
703,27,loliclac327,loliclac327,3F7DHCtLcJ8,2024-01-30T06:40:23Z,2024-01-30T06:40:23Z,0,"Other than the better and upgraded camera, I don&#39;t see any reason for upgrading from my Note 10+. On the contrary, I will lose my reliable micro SD card slot with this phone. Note 10+ is still fast and still takes great photos."
704,26,ianlomax6717,ianlomax6717,3F7DHCtLcJ8,2024-01-30T10:43:20Z,2024-01-30T10:43:20Z,0,"Excellent video. I have an S22ultra ultra, and I will definitely be upgrading to the s24 ultra. Thanks for all the information 😊"
705,25,alishavillard689,alishavillard689,3F7DHCtLcJ8,2024-01-30T13:37:25Z,2024-01-30T13:37:25Z,0,Excellent review!
706,24,troydavis4064,troydavis4064,3F7DHCtLcJ8,2024-01-30T22:35:32Z,2024-01-30T22:35:32Z,0,I feel these phones not worth a upgrade it&#39;s no big big difference that will make me wanna jump
707,23,goldeneyeforevercom,goldeneyeforevercom,3F7DHCtLcJ8,2024-01-31T05:26:11Z,2024-01-31T05:26:11Z,0,"The upgrades are a JOKE. Wow, better bezel. Wow, new glass. Wow, new metal. Everyone screen protects. Everyone cases it. AI is software not hardware. Cameras same. Battery same. It&#39;s not a reason for an upgrade. I&#39;m talking not worthy of the 24 designation. Oh, right. It&#39;s faster. Isn&#39;t that exciting? If there wasn&#39;t a new CPU, then? Right. Nothing. Same phone as far as I&#39;m concerned. AI features that at some point will be a monthly fee. Which are absolutely a gimmick. Oh. Neat. I can edit and manipulate a photo. I just love spending hours doing that."
708,22,JalalAsif-ep9ni,JalalAsif-ep9ni,3F7DHCtLcJ8,2024-01-31T07:28:13Z,2024-01-31T07:28:13Z,0,Might be finally time to switch to Android.
709,21,momamm1,momamm1,3F7DHCtLcJ8,2024-01-31T14:16:17Z,2024-01-31T14:16:17Z,0,Why none of you are talking about the navigation bar
710,20,kdivanov,kdivanov,3F7DHCtLcJ8,2024-01-31T14:46:01Z,2024-01-31T14:46:01Z,0,"None talk about that Samsung said that the AI features will be free till the end of 2025, than what happens?"
711,19,adaml.5355,adaml.5355,3F7DHCtLcJ8,2024-01-31T16:52:22Z,2024-01-31T16:52:22Z,0,How does Samsung manage to make their camera better and worse at the same time? Some of these shots are just plain bad!
712,17,godhead331,godhead331,3F7DHCtLcJ8,2024-02-01T08:55:34Z,2024-02-01T09:16:07Z,0,I wonder why you didnt bring up the fact that the s24 post processes all photos taken and makes them look horrific? Ive tried everything and cant stop it from brightening and over saturating  also massive over sharpening with automatic post processing.? are you not experiencing this. There is countless forms with people very upset. It literally  destroys photos with over saturation and sharpening after they are taken? again did you experience this?
713,51,Kanguristan,Kanguristan,3F7DHCtLcJ8,2024-01-27T14:28:33Z,2024-01-27T14:28:33Z,0,They give you free .Of course you should make commercial
714,16,Lt.Shineysides89,Lt.Shineysides89,3F7DHCtLcJ8,2024-02-01T13:56:07Z,2024-02-01T13:56:30Z,0,Not really big on the AI features but i have tried moving and removing objects from photos and even though i won&#39;t use it much i do really like being able to go to a video in my gallery and watch it in slow motion no messing around with extra apps etc just long press and it&#39;s slow motion. The s24+ has some things i&#39;m not really happy with that i HOPE are fixed with software updates but outwith that it&#39;s an impressive phone even if it does have an exynos chip. I did want the ultra but this size feels so much more comfortable to use.
715,15,chrisallen191,chrisallen191,3F7DHCtLcJ8,2024-02-01T20:47:28Z,2024-02-01T20:47:28Z,0,do you think 1tb would be overkill on the s24 ultra as im sure the videos etc would use the storage up quicklet and apps etc ?
716,14,twistfire74,twistfire74,3F7DHCtLcJ8,2024-02-02T06:16:49Z,2024-02-02T06:16:49Z,0,"I got the violet color 23 Ultra, best phone on the planet."
717,13,asov4151,asov4151,3F7DHCtLcJ8,2024-02-02T12:32:36Z,2024-02-02T12:32:36Z,0,Basically an extended camera review
718,12,JasonBedient,JasonBedient,3F7DHCtLcJ8,2024-02-02T17:28:42Z,2024-02-02T17:28:42Z,0,How useful is the S pen feature? Do people really use that and if so what do they use it for? I&#39;m looking to get either a OnePlus 12 or the Galaxy ultra 24. Thanks
719,11,baladi921,baladi921,3F7DHCtLcJ8,2024-02-03T05:58:21Z,2024-02-03T05:58:21Z,0,I got the plus today and I absolutely LOVE it
720,10,YoutubeWatcher731,YoutubeWatcher731,3F7DHCtLcJ8,2024-02-03T20:08:22Z,2024-02-03T20:08:22Z,0,Took them a long while to remove the thicker bottom bezel. Weird.
721,9,PeterArnold1969,PeterArnold1969,3F7DHCtLcJ8,2024-02-04T03:29:42Z,2024-02-04T03:29:42Z,0,"@ <a href=""https://www.youtube.com/watch?v=3F7DHCtLcJ8&amp;t=435"">7:15</a> Did I hear a marked increase in the background sounds in the 3x video?"
722,8,jaykingsun7093,jaykingsun7093,3F7DHCtLcJ8,2024-02-04T06:15:39Z,2024-02-04T06:15:39Z,0,"Just pre ordered the phone today, and it comes with the pre order deal of an S9 fe tablet. I&#39;ll sell my note 20 ultra when the S24 ultra arrives. I swore I&#39;d never buy another Samsung phone if they keep using the Exynos chip. <br>This is the first S model to ship worldwide with a snapdragon (as far as I know) <br>Looking forward to it."
723,28,roshunepp,roshunepp,3F7DHCtLcJ8,2024-01-30T04:32:30Z,2024-01-30T04:32:30Z,0,You consider night time in the city as low light?
724,29,Anthony-dj4nd,Anthony-dj4nd,3F7DHCtLcJ8,2024-01-30T00:28:48Z,2024-01-30T00:28:48Z,0,Meh. I&#39;ll stick with my broken screen phone😊😅
725,30,supremest1,supremest1,3F7DHCtLcJ8,2024-01-30T00:17:46Z,2024-01-30T00:17:46Z,0,No battery section...
726,31,rogerhuston8287,rogerhuston8287,3F7DHCtLcJ8,2024-01-30T00:13:49Z,2024-01-30T00:13:49Z,0,I don&#39;t like this comparison. Not sure there are to many S23 users looking to upgrade. More likely it is S22 or S21 customers looking to upgrade.
727,1,joeguitarist93,joeguitarist93,3F7DHCtLcJ8,2024-02-07T16:05:51Z,2024-02-07T16:05:51Z,0,Had mine for a week to i love it ❤
728,49,qba4455,qba4455,3F7DHCtLcJ8,2024-01-28T02:25:13Z,2024-01-28T02:25:13Z,0,"For once, I don&#39;t care for the new Ultra phone by Samsung. This is a slight improvement, somewhere in a region of 4% better here and there. It&#39;s absolutely not worth an upgrade from already and still mighty S23U. Samsung needs to try harder next time."
729,48,frondwestfall,frondwestfall,3F7DHCtLcJ8,2024-01-28T04:44:53Z,2024-01-28T04:44:53Z,0,didnt know jack lowden did phone reviews
730,47,rally_chronicles,rally_chronicles,3F7DHCtLcJ8,2024-01-28T04:44:57Z,2024-01-28T04:44:57Z,0,"<a href=""https://www.youtube.com/watch?v=3F7DHCtLcJ8&amp;t=230"">3:50</a> you can tell the diff in selfie"
731,46,damnbrosky,damnbrosky,3F7DHCtLcJ8,2024-01-28T09:07:47Z,2024-01-28T09:07:47Z,0,"I change my phone every year , for last 7 generations it was always Note phone no matter if they call it last 4 years galaxy ultra , for me it is always Note! Before that I was big fan of HTC flagships. And I want to say that this year after many years finally I can fill big difference between new and last year phone, s24 ultra is real deal Note phone, best evolution in this series ever!"
732,45,muckspreader1able,muckspreader1able,3F7DHCtLcJ8,2024-01-28T19:59:17Z,2024-01-28T19:59:17Z,0,I noticed my colours on my s24 ultra is no where as good as my s22 ultra or my pixel 8 pro.I a;so prefer the camera on the pixel 8 pro.
733,44,srkis13,srkis13,3F7DHCtLcJ8,2024-01-28T21:29:38Z,2024-01-28T21:29:38Z,0,"I&#39;m coming from samsung note 3, is this a big difference compared to samsung S24 ultra ?"
